text,label,stars
"Puas dengan layanan Beberapa
 kali melakukan pembelian dan puas dengan proses nya. Edit lah jadiin 5 
bintang. Semoga lebih banyak lagi pilihan barang nya ;)",pos,5
 good,pos,5
So helpful I buy any amount with 0% installments. Thank you.,pos,5
 Oke,pos,5
 Good,pos,5
 mantulll,pos,5
 Easy to use & secure,pos,5
 Very good ecommerce platform. Free delivery as well. Very simple for transaction.,pos,5
 knp aplikasinya gak bs dbuka ya? iklan msk terus di notif tp apps gk bs dbuka..,neg,1
 fast and easy,pos,5
" So
 far so good...keep it up... PRnya paling kalo ada barang yg bukan ori 
dikasih keterangan yg jelas...sisanya udah keren lah.. :)",pos,5
 Outstanding apps,pos,5
 Simple and faster..free shipping..  I like it.,pos,5
" Masih
 banyak kekurangan dari olshop yg lain. Tingkatkan lagi.  Saya punya 
pengalaman ketika salah pilih produk yg saya inginkan dan ingin segera 
ganti. Cs bilang belum bisa karna pembayaran blm diverifikasi. Setelah 2
 hari menunggu sangat pagi2 saya melihat udah diverifikasi ternyata cs 
bilang gk bi...Full ReviewMasih
 banyak kekurangan dari olshop yg lain. Tingkatkan lagi.  Saya punya 
pengalaman ketika salah pilih produk yg saya inginkan dan ingin segera 
ganti. Cs bilang belum bisa karna pembayaran blm diverifikasi. Setelah 2
 hari menunggu sangat pagi2 saya melihat udah diverifikasi ternyata cs 
bilang gk bisa karna barang akan dikirim.  Buat saya ini sangat busuk. 
Makasih",neg,1
" trying
 to book hotel with this app, already set the hotel that i want, the 
date, number of rooms but when i click on ""choose rooms"", it crashed, 
try to uninstall and reinstall but the problem still occured, send 
feedback but no response from blibli, disappointed",neg,1
 paling enak dipakai dibanding aplikasi sejenis,pos,5
 fitur edit alamat setelah produk dibayar mohon diadakan.,pos,5
 Easy & useful,neg,4
 Lanjutkan,pos,5
 Cepat dan praktis,pos,5
 good,pos,5
nice many promo in apps,pos,5
" Mudah digunakan, deskripsi barang jelas, banyak promo.",pos,5
 Jempollll 👍👍,pos,5
 awesome,pos,5
 praktis,pos,5
" tidak
 bisa ubah alamat pengiriman, point lokasi di mapnya fix tidak bisa 
berubah sesuai dg alamat yang kita ketik. selain itu, kolom provinsi dan
 kecamatan tidak aktif",neg,2
 Make it better...,pos,5
 Cukup membantu pas komplen barang yg dipesan tdk sesuai. Thx,pos,5
 Good app,pos,5
 usefull app thx,pos,5
 top,pos,5
 Bagus,pos,5
" Nice app, cheap & good promo",pos,5
 Nice,pos,5
" promo dan potongannya gak nipu, comfort deh belanja online disini 👍",pos,5
" more discount, please😄😊",neg,4
 Good application for online shopping..,pos,5
 murah. gratis ongkir tanpa minimal pembelian. bisa bayar pakai kartu tanpa ada fee tambahan👍,pos,5
 good apps need improvement on filtering product,neg,4
 Sudah di jelaskan sm CS...masalah terselesaikan,pos,5
Penilaian aplikasi Mudah digunakan dan banyak bekerjasama dengan Bank serta ada program cicilan 0% dan gratis ongkir,pos,5
 Wonderful,pos,5
 Suka saja,pos,5
 Mending aplikasi sebelah ada ongkir tapi harga JAUH lebih murah.. Lha ini free ongkir tapi harga 4x Lipat... Azzzzzzzzz !!!!,neg,1
" Awal_awalnya
 sy senang belanja di blibli tp makin kesini makin bny perubahan di app 
yg justru buat sy pribadi jadi ilfil sama blibli skrg gak bisa milih 
jasa kurir sdh ditentukan langsung uda gitu kadang kurir yg dipilihkan 
gak sesuai harapan. Pelayanan jg makin lambat gak seperti dulu kalo 
complain...Full ReviewAwal_awalnya
 sy senang belanja di blibli tp makin kesini makin bny perubahan di app 
yg justru buat sy pribadi jadi ilfil sama blibli skrg gak bisa milih 
jasa kurir sdh ditentukan langsung uda gitu kadang kurir yg dipilihkan 
gak sesuai harapan. Pelayanan jg makin lambat gak seperti dulu kalo 
complain jg jawaban cs malah gak ada solusi jg. Adanya tambahan ongkir 
yg kadang hitungan gak masuk akal bisa sampai lbh sejuta ongkir untuk 
barang yg sekilo sj padahal sy tau jelas tarif ekspedisi sampai ke papua
 gak sampe 100rb sekilo. Aneh ya",neg,2
 ok,pos,5
 aplikasinya crash,neg,1
 Fast respons....fast delivery...,pos,5
 Love it,pos,5
" Appnya
 belum 100% compatible sama android 9. Waktu pembayaran dgn kredit card,
 ga bisa input nomor security nya & kode dari banknya gara2 
keyboardnya ga mau nongol.",neg,2
 Mantappp.....,pos,5
 Very helping,pos,5
 good app.,pos,5
 Terbaik! Tiap bulan bisa gunain voucher 200k..  terus bekerja sama yaa sama pihak yg ngasih voucher,pos,5
 Great,pos,5
 Its nice to shop with,pos,5
 abis diupdate barusan jadinya ga mau kebuka app nya 😑,pos,5
 ok,pos,5
 N/A,pos,5
 Hope in future lots of vouchers for video game especially,pos,5
 apps very easy,neg,4
 nice.. mudah bgt pakainya,pos,5
 Ok,pos,5
 mantab blibli gratis ongkiiiiir sameday gojek mantul aaaaaaa,pos,5
 Nice app,pos,5
 Best,pos,5
 Bagus dan ngga susah cara berbelanjanya,pos,5
 pokoknya mantap hahai,pos,5
 Good app for OS shop,pos,5
 good,pos,5
 Sip banyak bonusnya,pos,5
 Memudahkan dalam berbelanja dan harga juga sangat terjangkau,pos,5
 Very help me,pos,5
 Saya selalu berbelanja menggunakan blibli. Dan selalu puas atas pelayanannya. Terima kasih blibli,pos,5
 membantu.tp kadang msh restart sendiri aplikasinya,neg,4
" Promosi
 harbolnas tidak jelas kualitas penjualnya, tidak bs interaksi lgsg dgn 
penjual secara optimal, produk yg dikirim tidak sesuai dgn spesifikasi 
produk yg ditawarkan & sulit mencari solusi permasalahan.",neg,1
" Simple, lots of products and competitive price",pos,5
 nice,pos,5
 loved it,pos,5
 so far so good,pos,5
 Its good apps,pos,5
" Belanja mudah, tidak ribet, dan banyak promo",pos,5
 Like it,neg,4
 cool app !!,pos,5
 good,pos,5
 Fabalous...,pos,5
 Goooooooood,pos,5
 yess!!!,pos,5
 Ok,pos,5
 CIAMIK DISKON BLIBLI BCA61 61% VERY GOOD E-COMMERCE FREE SHIPPING BEST ONE IN INDONESIA,pos,5
 munna hi,pos,5
" Good price, free shipping, easy app",pos,5
" ONGKIRNYA MAHAL BANGETTTTTTTT. Cuman beli 720K, ongkirnya sampe 290K lebih. Gilakkk",neg,2
 Aplikasi bagus..antar muka menarik..layanan bagus..tanggapan cepat...,pos,5
 pengiriman lama service jelek,neg,1
 Cool apps for those who doesnt have time for shopping,pos,5
 Good app,pos,5
 Good app,pos,5
 Mantap nih app sesuai dengan pesanan,pos,5
 Setelah update selalu muncul pesan error koneksi dengan server,pos,5
" Saya pelanggan setia blibli mulai dari web, menurut saya aplikasi ini sangat membantu sekali",pos,5
 User friendly! and free shipping.. loved it! 😊,pos,5
 So so,neg,3
 good APPS,pos,5
 Lumayan good,neg,3
" Tidak ada fitur chat dengan penjual,,call centre kurang responsif,,proses 
refund dana memakan waktu yang lama",neg,1
" Terima kasih... gampang nyariii barang yang diinginkan,mudah pembayaran nya",pos,5
 👍👍👍👍👍,pos,5
 Cool,pos,5
 Best online shop apps! Free delivery.. complete selection item.. a lot of discount and event.. secure payment..,pos,5
 Easy and nice to have,pos,5
 It's just very disappointing.,neg,1
 aplikasi payah,neg,1
 Luar biasa,pos,5
" No complaints, of the time spending only 1 times the long delivery process.",pos,5
" Free ongkir,bnyak pilihan..👍👍",pos,5
 APLIKASI yang memberikan banyak Promo dan Pilihan Belanja,pos,5
" Diskusi
 produk ngaco. Server error. Apabila sukses diskusi, yg jawab ga hanya 
toko itu aja. Blibli customer servicenya jg ngasih jawaban apa adanya, 
tidak konfirm ke seller dulu.",neg,1
 Good,pos,5
" Untuk pembayaran tagihan air kota medan sumatra utara masih belum bisa 
digunakan... setiap kali muncul : Number invalid... padahal di aplikasi 
lain bisa",neg,3
 Applikasi blanja terpercaya!,pos,5
 Nice app online,neg,4
 ok,pos,5
 Buying at Blibli apps now getting fast and it has a clean design or UI. Thanks,pos,5
So helpful Belanja jadi mudah,neg,4
 Yay,neg,4
 pelayanan bagus,pos,5
 jadi malas belanja di blibli,neg,1
 selalu belanja disini,pos,5
 So slow,neg,1
 great,pos,5
 Well,neg,4
 Masih banyak barang palsu (walaupun description authentic) di market place nya. Testimonial tidak bisa di edit. Sangat kecewa.,neg,1
 bagus..cepat,pos,5
 Ok,pos,5
" Harus
 nya khusus orang yg sudah beli atau melakukan transaksi yg bisa memberi
 rate dan review seperti tokopedia. Klo semua orang bisa memberi review 
tanpa benar2 membeli sama aja bohong, bisa saja haters yg memberi rate 
dan review.",neg,2
 Banyak banget barang murah !!!,pos,5
 I guess i gonna love this app..,pos,5
 .. ..,pos,5
 Terinstalnkrn ditipu,neg,1
" Aplikasi mudah digunakan, informatif.",neg,4
 Dear blibli I want to buy paper from your side in india is it possible pls reply,neg,4
 Good,pos,5
 Crash terus...uninstall aja...,neg,1
 Very good,pos,5
 Bingung cara hapus search history app,neg,4
 noobs,neg,1
" Good App, easy to use, free shipping offcourse...! 🙂",pos,5
Thx Thx blibli,pos,5
 Love for the free shipping 👍👍👍,pos,5
 Tidak bisa di download di playstore,neg,4
 Terbaik,pos,5
 kadang aplikasi error gak bisa ditutup,neg,4
 Great app,pos,5
 Mantabs mas bro..,pos,5
Easy way to shopping Good,neg,4
 Sangat membantu,pos,5
 Bagus.. Banyak free ongkir.. Tapi tidak seenak di pc ya...,pos,5
 Good deal,pos,5
" Alhamdulillah membantu, thx blibli",pos,5
" mantap, teruslah berinovasi",pos,5
 Easy to use and simple,neg,4
nice nice,pos,5
 Saya suka😊,pos,5
 good,pos,5
" Korban
 penipuan promo ONEKLIK BCA, kegagalan sistem yg disalahkan customer. 
Tidak transparan & hanya mengutamakan keuntungan sendiri saja. 
Kecewa total dengan nama besar dibelakang blibli.",neg,1
" kecewa, gara-gara lagi coba beli buku tiba-tiba akun diblock karna terindikasi melakukan tindakan mencurigakan. Sangat Kecewa!!!",neg,1
 Good,neg,4
 Ribet,neg,3
" Kurang banyak promonya min, terutama promo harian. Terus pas mau bayar ga bisa copy nomer rekening dan lain2",neg,4
 blibli is the best shopping app,pos,5
" proses
 retur sangat buruk katanya nanti di hubungi mau kasih solusi 1 sampai 3
 hari kerja sudah hampir 2 minggu tidak ada solusi sama sekali tiap di 
hubungi tidak memberikan solusi sama sekali",neg,1
" Aplimasi sampah saya booking hotel lewat blibli travel pas saya cek in 
tenfah malam ternyata belum masuk ke reservasi hotel all season thamrin. 
Sistemnya sampah!!!!! Saya sampai menunggu jam 3 pagi dan tidak ada 
kepastian. Jangan pake bliblo segera uninstall aplikasi ini",neg,4
" Penyelesaian masalah pemsanan dengan buyer memakan waktu lama.. merchant yg 
bandel sgt diuntungkan, sudah mencoba live chat. Tp tetap saja solusi 
sangat lama, barang belum diproses tetapi pembayaran sudah tertagihkan. 
Nama merchant : JLC Update : sudah proses refund tp blm diterima.",neg,3
" Proses
 cepat, pengiriman macam doorprice.. cepat abiss, harga murah, produk 
berkualitas, free ongkir, garansi barang dikembalikan 15 hari, 
mantaplah... Gak kek Lapak sebelah",pos,5
 Varian produk bagus.. Cuma agak susah untuk melakukan pembayaran.. Tdk seperti ecomers yg lain menggunakan kode unikk,neg,3
 Ok,pos,5
 Yes,pos,5
 good,pos,5
 nice,pos,5
 online shop terpercaya,pos,5
 good,pos,5
" barang yg dikirim sesuai deskripsi, banyak diskon dan voucher",pos,5
 Barangnya rapi dan bagus,pos,5
 great,pos,5
 ok,pos,5
" Tampilan terlalu ribet, detail kurang, tampak seakan dipaksakan untuk menarik",neg,4
 Aplikasi marketplace ini paling enak dilihat loh...,pos,5
 ez to use dan terjamin keasliannya,pos,5
 semoga ongkirnya bisa gratis dan admin serta marchat blibli terus berkarya.,pos,5
 Pelayanannya cepat dan mudah,pos,5
 User friendly,neg,4
" I was hoping to buy something from blibli but everytime i try to search it's always said ""whoops something is wrong"".",neg,1
" Easy to use, very attractive price",neg,4
 Okay,pos,5
 Bagus,pos,5
" Selagi belanja di store yg Official, dijamin aman. apalagi kalau beli dari Blibli pasti cepat sampai barangnya.",pos,5
" Free delivery, credit cards 0% installment promo, user friendly",pos,5
 Good,neg,4
 Bagus,pos,5
 Belanja nyaman terjamin,pos,5
 Bagus banget.. cuma flash salenya jarang,neg,4
 jos,pos,5
" Anda
 menerima voucher masa berlaku sampai 20 Juni 2018. Promo voucher gojek,
 ternyata hanya undian. Tapi koq ada masa expirednya ya? Kalau disebut 
Menerima koq bisa belum beruntung ya? Boleh tahu kapan pengumuman 
pemenangnya?",neg,1
 kode voucher kadang susah diterapkan,neg,4
 ntaaappp,pos,5
 The most convenient marketplace ever,pos,5
 Fun to shopping,pos,5
 Up till now ok,neg,4
 excellent,pos,5
 Easy to use and many promo,pos,5
 Semoga kedepan lebih baik lagi dan lebih tepat waktu.,pos,5
" Just like it..nice app, cheap price and great delivery",pos,5
 Nice,pos,5
 Trusted market place,pos,5
 Kerennnnn,pos,5
 Mudah pengoperasiannya dan cicilan 0%  dan free delivery very Help full... Tinggal barang dilengkapi saja,pos,5
Love it onlineshop ya byk promo,pos,5
 Belanja teruuuusss... Mantab,pos,5
"Great Easy, fast",pos,5
 cool,pos,5
" nice app banyak,tingkat kan terus promo nyaa",pos,5
" Yaa BLIBLI sekarang lebih baik dari versi sebelumnya,, keep nice",pos,5
 Great apps!,pos,5
" bagus aplikasinya, bisa membantu saya dan bisnis saya. Keren",pos,5
" updatean terbaru nge-lag parah, uda coba uninstall dan install lg hasilnya sama aja",neg,3
 gak free ongkir kaya toko sebelah sih jd ya kasih 1 bintang aja,neg,1
 mantapsss jiwa,pos,5
 Bagus,pos,5
 Murah dan mantap,pos,5
 Mantap bossque,pos,5
 Good applications after all,pos,5
 Harga lebih mahal dari app lain atersales nya juga buruk,neg,1
 Great UI very user friendly,pos,5
 Good,pos,5
 gratis ongkor 👍,pos,5
 Bagus,pos,5
 Good price. Good packaging. Easy payment. Great stuff.,pos,5
" all ok, but boring user interface 😔",neg,3
 Very good,pos,5
 Gratis ongkir sepanjang masa oke banget.. blm menemuin selain Blibli ... Layanan servis bagus.. lanjutkan ya... Kak.,pos,5
" Easy to use, lots of promotion, Free shipment",pos,5
 When starting the app show the error system without information,neg,1
 Nice for shopping,pos,5
 Great and simple,pos,5
 Good,neg,4
 Free ongkir. Mantap.,neg,4
 Good applications,neg,4
 Wait until merchants coming,pos,5
 Mudah penggunaan katagori barang mudah mencarinya,pos,5
 not bad,pos,5
 good!!!,pos,5
" Padahal mau ngasih ulasan barang yg positif malah ""terjadi kesalahan"" terus...ini mah aplikasi nya yg harus di fix dulu...",neg,4
" Good apl. Tidak memenuhi RAM, tampilan sederhana dan menarik, dan juga 99.9% tidak mengecewakan",pos,5
" Nice online mobile shoping, Trusted",pos,5
" keren, barang jaminan asli",pos,5
 Good,pos,5
 mantab...,pos,5
 Very comfortable make order in here,pos,5
 Good app with many option for payment metodh,pos,5
 Easy and secure,pos,5
 puas,pos,5
 Good,pos,5
" Fast, Simple and Competitive",pos,5
" Will be better with more promo xD, interface kinda confusing for me",neg,4
 Amazing,pos,5
"Waktu tggu pmbyrn mohon diperpanjang Disarankan
 untuk wktu mundur pembayran via klikbca ato sejenisnya mohon 
diperpanjang, klo bisa 2 atau 3 jam. Semalam saya beli 4 item semuanya 
di batalakan gara2 klikbca tiba2 offline lg 1 jam lebih. Voucher yg udh 
digunakan ga bisa dipakai lg. Tq",neg,4
 Easy and fast!,pos,5
 Mantap,pos,5
 loading terus,neg,2
 Good app,pos,5
 bagus,neg,4
 Sangat mengecewakan email di aplikasi bisa terganti dgn mudah oleh pembajak akun. Verifikasi keamanan sangat mengecewakan.,neg,1
" Update terbaru bikin boros baterai, entah kenapa.. padahal sebelum2nya aman",neg,3
 promonya banyak jadi lebih hemat plus free shipping  dan return policy yg gak mengecewakan.  thank you blibli,pos,5
 Sangat puas,pos,5
" Udah
 paling suka sama fitur bayar ditempatnya Blibli 😆 Ga bikin ribet mesti
 transfer2 dulu. Semoga bisa semua item dibikin ada COD *ngarep",pos,5
" Mudah,cepat,dan memuaskan.",pos,5
 Anjay,neg,1
 👍,pos,5
 Nice place to shop,pos,5
 Nice yr,pos,5
 Okay,pos,5
 ok,pos,5
 Good app,pos,5
 The application is the best then other brand,pos,5
 Bagus banget..   ketagihan sehari langsung beli banyak. Gimana ya Cara dapatin voucher ya?,pos,5
 All good,neg,4
 Cool,pos,5
 Awesome application,pos,5
 Good apps,pos,5
 Best app and helpful,pos,5
 Its all is good,pos,5
 Nice,pos,5
 Not bad at all,neg,4
 promo pembayaran Telkomnya gak bisa di gunakan. sudah coba complain ke CS tapi tetep gak bisa di pakai,neg,1
 Lets to know,neg,3
 good,pos,5
" Aplikasi bgs, praktis",pos,5
 pengiriman lebih cepaat tambah keren beli beli,pos,5
 Mantab,pos,5
 Bagus,pos,5
 good,pos,5
 Ga bisa register min udah sebulan gmn ni,neg,3
" Pusing
 belanjanya makin lama makin byk barang2 kw murah sambil nyebutnya 
original.. Udh jadi no kaya toko online versi kaki lima..",neg,1
 Okkkkkkk,pos,5
 Enaknya belanja di blibli kalau cicilan tidak ada biaya administrasi plus free ongkir pula... Mantap blibli,pos,5
 Luar biasa,pos,5
 Kerjasama dengan banyak metode pembayaran dengan promo menarik merupakan nilai lebih.,neg,4
" Simple, tanpa tambahan ini itu",pos,5
" pengirimannya cepat, promonya sll menarik dan hrgnya murah, yg paling menarik free ongkir",pos,5
 Recomended apps,pos,5
 Keren,pos,5
 best price..guaranteed original product.. 15 days guaranteed 👍,pos,5
" Susah
 daftar di blibli, log in pake facebook juga gabisa, bolak balik terus, 
jadi males belanja di blibli, kaya toko sebelah dong yg daftar pake no 
hape",neg,1
" Pengiriman
 cepat, packing rapi, kurir jg ramah. Aplikasinya aja yg lelet dan suka 
crash. Pilihan pembayaran ribet, transfer atm cuma bs bca, mandiri, atm 
bersama. Trf atm bersama kan kena biaya jg",neg,3
 Good,pos,5
" Mantep,
 Free Ongkir, Pengiriman Cepat. Cuman mesti tetap hati2 sih. Perhatikan 
harga barang yang dibeli. Ada harga ada barang. Jadi mayoritas barang 
yang harganya tidak realistis (tidak sesuai harga pasaran) patut 
dicurigai.",pos,5
" Its very slow on loading, even in a faster smartphone. Fix it",pos,5
Good Fast,pos,5
" the
 best apps ever blibli kapan jadi vendor untuk aplikasi perusahaan2 BUMN
 yang buat aplikasi tapi kalau dipakai banyak ngadatnya dari pada bisa 
nya. Mandiri,kantor pos, PLN dll musti belajar sama blibli",pos,5
